STATE_UT,DISTRICT,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING___ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES
23,633,196,26,7,136,0,136,53,27,26,114,1,93,33,600,118,482,4,8,58,2,59,193,0,56,0,7,4,79,791,2520
13,634,742,572,25,400,0,400,327,215,112,66,136,370,2887,6552,4306,2246,629,301,942,22,94,2087,201,257,422,974,0,2125,8576,28707
5,635,1456,1566,104,237,0,237,895,470,425,424,21,647,1638,4930,903,4027,2719,359,482,40,256,4367,480,298,11,574,23,3078,17101,41706
28,636,249,153,26,136,0,136,206,122,84,5,30,28,858,1576,638,938,0,82,1084,7,35,1329,44,155,29,302,0,2010,4698,13042
26,637,482,357,7,295,0,295,178,156,22,136,43,399,1176,3204,917,2287,270,76,497,9,49,1715,40,775,78,388,0,1088,7050,18312
34,638,60,31,10,26,0,26,30,28,2,3,0,30,154,126,7,119,119,19,48,1,14,118,49,45,14,33,0,113,263,1306
3,639,9,6,0,11,0,11,11,9,2,4,0,4,24,31,11,20,5,7,15,0,7,66,0,17,0,4,0,7,70,298
10,640,1,17,0,1,0,1,0,0,0,0,10,0,0,2,0,2,0,1,80,5,0,0,0,1,0,0,0,0,40,158
20,641,951,1254,12,1502,0,1502,525,468,57,18,27,601,4879,6091,1679,4412,1231,133,433,3,447,31377,403,4603,247,1733,0,1967,36580,95017
33,642,947,1129,288,211,0,211,670,515,155,34,75,421,712,4646,2006,2640,934,636,2208,82,8,385,268,327,583,1830,0,1487,13901,31782
5,643,486,1405,44,197,0,197,540,225,315,82,8,482,486,1394,195,1199,2618,444,583,6,127,2596,136,334,2,251,7,468,7620,20316
16,644,626,588,35,549,0,549,385,225,160,61,3,136,320,1183,179,1004,636,104,294,11,75,1207,63,184,3,334,2,366,3396,10561
24,645,25,15,6,33,0,33,8,4,4,2,0,4,261,552,6,546,10,13,32,3,18,124,2,64,1,0,0,10,778,1961
31,646,806,987,18,402,0,402,985,917,68,64,17,258,1043,2828,778,2050,2545,23,575,24,429,21864,75,1692,46,993,0,5103,29704,70481
31,647,242,254,0,154,0,154,261,206,55,19,5,256,557,3513,1538,1975,303,72,604,29,21,2967,52,139,184,313,0,1467,19179,30591
5,648,1296,2265,263,382,0,382,1328,433,895,223,141,624,1041,3937,748,3189,3483,440,561,7,553,3533,497,125,32,605,211,1502,19269,42318
15,649,38,82,1,24,0,24,41,40,1,0,0,1,143,213,71,142,110,5,45,1,16,18,5,34,34,23,0,4,2659,3497
26,650,513,668,1,326,0,326,190,143,47,179,40,844,1927,3603,807,2796,794,133,375,9,110,2349,31,800,91,312,0,1675,11215,26185
21,651,815,335,28,429,0,429,275,148,127,117,30,316,2573,6439,1940,4499,1725,279,1921,64,343,4969,107,627,120,1103,0,3482,7412,33509
28,652,457,534,90,289,0,289,278,175,103,37,67,81,1416,2127,850,1277,0,224,1505,26,48,2582,92,200,29,575,0,1708,6406,18771
33,653,208,183,81,116,0,116,310,294,16,5,0,115,268,610,203,407,265,178,331,17,25,1333,87,93,151,205,0,547,2396,7524
16,654,644,556,79,301,0,301,210,107,103,142,13,220,401,1953,474,1479,389,115,249,2,11,819,54,88,2,224,0,692,3374,10538
5,655,1477,2410,143,319,0,319,1271,780,491,412,34,775,1396,4795,838,3957,3579,426,1052,15,407,12828,777,208,2,1270,3,1579,12296,47474
7,656,851,390,25,1150,0,1150,199,178,21,87,9,394,2299,2463,659,1804,682,58,303,9,189,1716,15,1390,25,463,0,685,12461,25863
28,657,164,197,37,133,0,133,239,157,82,13,23,26,1137,2531,1346,1185,0,94,1520,1,0,1005,29,77,10,280,2,2587,3398,13503
21,658,728,394,46,370,1,369,327,234,93,279,49,898,4140,9795,3026,6769,2114,548,1453,58,307,5545,73,751,146,2161,0,4839,13679,48700
20,659,807,615,20,986,0,986,262,139,123,45,43,580,4787,5388,2401,2987,543,124,302,5,278,11530,368,2196,99,1097,0,2847,29726,62648
29,660,274,319,15,245,0,245,740,561,179,6,14,161,1023,5178,2770,2408,293,95,2352,5,149,236,85,469,0,1724,0,892,26299,40574
28,661,102,79,13,72,0,72,55,36,19,7,12,87,333,446,136,310,0,21,372,8,8,815,14,27,4,128,0,448,757,3808
35,662,188,58,21,19,0,19,67,36,31,18,152,115,0,2981,4,2977,128,17,94,9,0,247,11,56,2,10,0,4,549,4746
2,663,104,8,1,7,0,7,9,3,6,8,0,54,6,4819,0,4819,16,4,52,169,2,138,8,20,10,5,0,33,690,6163
22,664,135,150,3,7,0,7,99,9,90,11,99,15,28,160,18,142,48,20,31,3,95,39,0,2,0,0,0,2,773,1720
20,665,414,257,37,708,0,708,112,93,19,5,6,117,1311,1530,427,1103,402,80,299,1,88,3916,137,1259,164,324,0,1228,17052,29447
24,666,21,15,1,55,0,55,3,2,1,1,0,2,238,339,9,330,2,14,16,1,13,81,0,53,0,1,1,7,239,1103
20,667,492,233,22,721,0,721,155,138,17,18,20,332,2982,2808,553,2255,292,93,265,1,171,3286,153,1906,104,1058,0,104,23283,38499
33,668,1563,1611,350,465,0,465,1170,896,274,87,5,440,705,2763,772,1991,442,465,1050,32,116,2381,569,603,277,438,0,2122,10383,28037
20,669,436,537,25,826,0,826,192,143,49,40,30,572,2527,6032,1501,4531,827,229,240,7,341,13539,112,1782,307,745,0,1298,12575,43219
5,670,346,217,16,57,0,57,242,96,146,71,1,113,170,861,72,789,949,182,304,1,46,1070,88,32,0,209,1,236,5155,10367
5,671,184,175,14,90,0,90,222,133,89,101,4,71,134,446,71,375,675,64,134,4,40,1255,57,48,1,112,1,66,2055,5953
20,672,180,236,2,215,0,215,107,43,64,20,15,120,589,981,181,800,422,28,119,5,35,3984,36,489,6,256,0,312,6413,14570
14,673,194,126,12,309,0,309,266,233,33,5,0,49,1618,2177,583,1594,1228,272,413,4,251,798,6,481,43,335,0,1080,14282,23949
17,674,584,619,21,195,0,195,298,216,82,86,39,535,2521,3982,1618,2364,3188,123,793,25,145,12751,58,1119,42,2273,0,86,25914,55397
20,675,814,700,27,896,0,896,333,205,128,61,78,471,2177,3171,1300,1871,929,101,297,5,326,9903,159,1715,54,511,0,1839,26451,51018
15,676,28,118,0,31,0,31,180,176,4,2,0,29,154,503,47,456,264,17,45,5,44,14,0,299,32,2,0,35,776,2578
33,677,228,159,102,111,0,111,238,211,27,30,21,78,307,587,55,532,181,93,261,3,16,1145,108,175,77,104,0,324,1368,5716
3,678,53,24,4,100,0,100,91,63,28,31,0,103,311,676,137,539,36,27,50,5,15,528,0,105,0,13,0,55,647,2874
3,679,21,13,1,21,0,21,18,17,1,1,0,8,96,149,8,141,6,22,17,1,12,142,0,28,0,4,0,12,144,716
3,680,65,47,5,53,0,53,90,69,21,13,2,70,269,541,66,475,61,58,52,4,45,626,0,122,5,35,0,45,952,3160
4,681,828,321,13,655,0,655,1157,965,192,55,3,298,1212,4309,589,3720,554,242,623,35,247,2949,38,616,0,1312,0,869,7782,24118
33,682,196,113,125,103,0,103,333,323,10,26,2,87,471,892,334,558,204,171,348,26,10,761,149,198,175,301,0,586,3324,8601
20,683,517,200,26,557,0,557,332,308,24,26,8,216,3021,2839,366,2473,340,69,293,8,153,5634,263,1407,45,569,0,1235,21451,39209
20,684,401,566,12,806,0,806,250,225,25,37,14,220,2259,4132,1102,3030,452,110,310,2,220,4501,107,1222,159,619,1,1587,23942,41929
29,685,547,379,17,376,0,376,827,544,283,9,8,99,2024,4927,1497,3430,2221,145,4980,9,367,4566,191,317,0,2353,0,3089,26553,54004
35,686,42,3,6,2,0,2,31,23,8,13,6,15,1,1154,0,1154,26,3,6,3,0,0,3,31,1,1,0,0,413,1760
35,687,32,6,6,21,0,21,123,111,12,3,5,29,3,849,365,484,9,53,195,0,3,812,3,35,12,370,0,69,385,3023
16,688,755,222,21,256,0,256,142,109,33,116,18,179,134,443,89,354,121,38,94,1,45,343,7,33,4,44,1,151,1258,4426
21,689,154,69,15,98,0,98,60,42,18,25,2,93,1128,1341,217,1124,493,135,391,19,148,1586,10,198,120,105,0,880,2661,9731
20,690,174,73,18,206,0,206,114,107,7,19,2,46,520,684,164,520,156,18,47,0,32,1610,79,474,12,306,0,595,5628,10813
32,691,12,9,0,23,0,23,29,24,5,0,0,10,37,84,17,67,16,1,14,0,17,250,3,42,1,155,0,5,279,987
14,692,106,59,5,128,0,128,144,128,16,3,1,18,523,610,253,357,768,85,206,1,66,574,6,329,27,259,0,646,4851,9415
29,693,328,314,18,233,0,233,454,401,53,15,4,133,1221,1697,414,1283,489,190,1617,14,172,5728,63,638,4,1431,0,1639,7847,24249
13,694,438,351,26,277,0,277,387,225,162,35,23,145,2056,3945,2145,1800,307,226,491,16,106,3807,101,216,1,1453,0,45,7952,22404
5,695,774,292,44,289,0,289,924,591,333,294,27,390,997,3508,1064,2444,2336,354,344,44,223,3834,288,156,2,542,28,649,19051,35390
33,696,1445,1624,457,682,0,682,1510,1277,233,42,3,600,1356,5218,897,4321,770,623,1017,18,222,3155,777,871,271,1200,0,2288,13649,37798
31,697,375,500,7,61,0,61,333,266,67,30,2,144,1099,2925,570,2355,501,59,619,19,194,4049,44,196,109,471,0,2160,19807,33704
5,698,1141,1125,73,187,0,187,1189,783,406,375,24,940,939,2755,729,2026,2555,219,748,32,257,4851,564,116,9,642,5,1135,10974,30855
14,699,106,70,23,137,0,137,152,129,23,9,0,17,892,1072,497,575,681,170,149,7,76,3595,7,237,14,261,0,604,6079,14358
21,700,257,254,12,229,0,229,181,123,58,142,31,536,2091,4609,1988,2621,961,116,1126,30,67,2182,22,222,69,776,0,1051,5342,20306
21,701,1081,558,56,589,0,589,393,279,114,269,90,663,2797,6617,1844,4773,3053,305,948,45,406,7873,69,825,194,1758,0,5244,12899,46732
33,702,343,194,211,165,0,165,200,161,39,16,3,81,380,846,305,541,129,234,530,11,41,1073,149,180,185,190,0,1159,2212,8532
26,703,137,229,2,127,0,127,66,45,21,20,0,95,325,553,69,484,298,20,150,1,54,706,23,518,25,111,5,211,2121,5797
13,704,913,610,43,294,0,294,556,404,152,80,188,474,2317,6720,3820,2900,73,201,923,13,127,3315,247,306,290,1450,0,2901,10551,32592
4,705,1116,259,14,892,0,892,1699,1580,119,185,7,309,2063,4772,382,4390,1307,410,647,24,210,3047,89,416,0,2317,1,2885,10978,33647
15,706,50,151,2,20,0,20,114,106,8,2,0,16,219,424,37,387,163,8,19,3,28,3,0,172,31,14,0,0,513,1952
30,707,38,27,12,70,0,70,21,18,3,3,0,23,239,262,17,245,76,3,52,2,21,293,0,88,4,11,0,97,545,1887
32,707,363,212,2,498,0,498,282,184,98,25,1,205,567,1108,109,999,576,91,260,26,134,2421,84,1030,5,1655,0,373,3799,13717
10,707,713,576,88,839,0,839,2390,1655,735,38,319,798,4163,37467,21453,16014,173,822,3500,32,58,2167,197,1124,327,1443,0,652,37742,95628
1,707,8,3,0,8,0,8,7,6,1,4,0,1,65,54,0,54,8,5,26,1,4,50,2,14,3,3,0,5,273,544
10,708,269,193,34,391,0,391,1885,1089,796,8,67,286,886,12477,8165,4312,40,240,937,25,28,1190,76,539,140,510,0,1338,9635,31194
10,709,433,314,64,501,0,501,1904,1249,655,16,48,356,1748,11290,6725,4565,62,210,1126,16,44,1048,134,500,105,1209,0,304,16661,38093
11,710,196,135,22,181,0,181,123,87,36,29,0,132,1582,3407,1241,2166,354,239,487,59,122,990,8,144,52,99,0,1153,4289,13803
10,711,202,191,17,246,0,246,515,334,181,19,24,233,1457,6517,3011,3506,90,150,734,10,33,642,70,242,65,289,0,248,9320,21314
10,712,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,73,6,0,0,0,0,0,0,0,0,39,133
2,713,405,236,39,274,1,273,217,200,17,24,0,66,1437,2580,104,2476,469,220,882,53,295,13049,83,893,600,2607,0,3165,12699,40293
15,714,442,1070,28,229,0,229,1265,1102,163,27,0,365,3383,5333,3199,2134,2146,173,932,56,359,261,0,2462,1188,267,0,531,13216,33733
26,715,34,29,1,8,0,8,37,19,18,12,14,133,98,4113,470,3643,12,6,53,1,2,328,1,73,7,10,0,5,1039,6016
26,716,73,28,1,15,0,15,24,20,4,14,19,110,156,1961,224,1737,30,8,26,2,0,49,3,65,3,13,0,35,1258,3893
33,717,197,217,89,22,0,22,94,69,25,21,0,103,335,718,276,442,170,121,205,7,14,807,112,49,58,221,0,599,1213,5372
10,718,1,36,0,0,0,0,1,0,1,1,2,2,0,1,0,1,0,1,45,19,1,0,0,0,0,0,0,0,71,181
3,719,52,30,4,16,0,16,45,27,18,13,0,62,156,213,25,188,25,22,19,2,19,254,0,46,0,2,0,33,447,1460
3,720,49,27,1,26,0,26,38,32,6,10,0,62,134,200,9,191,22,27,34,1,20,485,0,65,0,14,0,39,513,1767
7,721,24,30,0,1,0,1,7,5,2,6,0,3,8,7,2,5,3,0,2,0,10,14,0,2,0,2,0,15,71,205
33,722,711,985,280,265,0,265,556,480,76,31,4,344,1080,2603,921,1682,529,466,594,15,98,3071,237,306,256,767,0,1636,5957,20791
26,723,793,560,14,356,0,356,220,172,48,117,21,452,884,1994,317,1677,447,105,224,9,104,5868,45,732,81,168,0,2083,3109,18386
5,724,488,609,63,347,0,347,554,299,255,246,14,372,475,1675,229,1446,2695,331,404,6,109,2428,134,214,0,319,9,338,8872,20702
7,725,416,147,8,544,0,544,86,73,13,32,5,144,798,827,141,686,261,42,170,6,61,2755,24,553,18,355,0,721,3424,11397
12,726,1108,295,28,311,0,311,1150,763,387,236,43,863,4739,23340,15655,7685,1207,571,2346,274,103,6788,157,380,47,2909,0,3844,34301,85040
12,727,627,108,4,123,0,123,211,165,46,120,14,186,941,2533,1124,1409,311,290,332,48,90,2370,10,119,5,642,0,4395,13121,26600
12,728,384,213,4,206,0,206,441,386,55,78,4,202,1307,2849,873,1976,752,673,170,87,116,5805,13,484,30,1183,0,2066,19379,36446
22,729,51,33,0,2,0,2,22,1,21,0,33,2,1,53,3,50,17,3,7,0,45,25,0,1,0,0,0,2,166,463
12,730,79,13,7,20,0,20,13,12,1,5,0,16,92,332,147,185,36,47,18,16,13,528,0,21,0,56,0,571,1557,3440
28,731,470,436,41,221,1,220,214,148,66,28,42,48,572,964,223,741,0,90,1060,84,0,1815,57,169,1,231,0,886,2521,9950
3,732,13,2,1,5,0,5,1,1,0,1,0,5,76,142,4,138,4,7,8,5,0,73,0,31,2,3,0,38,163,580
34,733,85,97,14,44,0,44,61,61,0,1,0,35,190,309,49,260,135,56,109,6,14,189,39,43,10,77,0,184,883,2581
21,734,1384,879,35,808,0,808,1046,679,367,318,322,2539,13137,28029,12006,16023,3390,1198,7506,264,214,17026,90,1534,444,3408,0,3702,13344,100617
21,735,1688,570,110,725,0,725,512,293,219,476,170,1667,6989,10368,3915,6453,3316,567,2330,99,326,9068,86,1334,366,1344,0,7326,11797,61234
31,736,724,993,4,101,0,101,537,441,96,28,73,520,2111,6953,2251,4702,1274,49,471,37,323,9150,49,931,93,291,0,4211,36833,65756
31,737,364,755,7,117,0,117,440,373,67,19,1,246,1104,3005,628,2377,849,39,1181,23,209,7300,54,542,164,534,0,2183,27605,46741
31,738,933,2065,17,505,0,505,602,518,84,20,1,537,2190,5210,593,4617,133,88,1013,56,741,11797,61,1222,223,936,0,3688,51712,83750
31,739,199,702,2,64,0,64,148,113,35,12,2,182,511,2164,458,1706,150,32,415,25,57,1176,16,91,204,131,0,884,9381,16548
31,740,375,469,14,159,0,159,226,192,34,30,0,146,941,2302,347,1955,1133,47,357,20,133,7392,87,511,117,268,0,3059,23531,41317
31,741,478,525,2,209,0,209,458,401,57,17,0,99,1130,3530,808,2722,1800,56,603,34,294,8613,39,286,180,284,0,3324,28687,50648
31,742,307,439,7,81,0,81,229,192,37,16,2,111,891,2193,522,1671,577,38,241,14,276,8384,33,506,106,132,0,1719,24010,40312
31,743,828,1534,7,248,0,248,399,271,128,27,0,414,2053,5379,845,4534,472,130,1063,43,354,7145,34,340,953,586,0,3155,35537,60701
22,744,344,682,7,113,0,113,400,267,133,3,124,12,91,462,221,241,155,71,277,4,126,905,0,72,2,97,0,27,2065,6039
18,745,388,497,224,410,0,410,191,100,91,134,173,724,2752,4345,1597,2748,6521,277,4059,37,295,12523,22,1905,225,2836,0,73,62982,101593
18,746,17,31,18,63,0,63,25,19,6,8,14,56,130,308,112,196,805,20,1044,2,17,699,0,211,60,277,0,6,7311,11122
18,747,42,90,24,115,0,115,24,21,3,9,19,74,316,453,109,344,1185,32,820,7,65,1726,3,481,64,810,0,14,18516,24889
20,748,548,427,29,702,0,702,169,116,53,27,23,355,1820,2027,401,1626,653,39,209,0,270,11418,225,1617,48,436,14,978,15863,37897
4,749,1180,185,23,579,0,579,1056,877,179,207,0,388,1695,6041,321,5720,441,436,291,19,142,1755,41,219,0,780,0,975,7443,23896
3,750,66,38,3,14,0,14,67,19,48,18,0,55,206,242,21,221,6,19,12,6,6,261,1,36,0,3,0,22,546,1627
2,751,112,94,3,32,0,32,72,30,42,4,0,40,487,2105,767,1338,84,19,567,7,21,2077,16,99,43,293,0,649,1340,8164
31,752,228,178,0,39,0,39,225,167,58,27,2,423,993,3086,1405,1681,234,62,534,14,28,2013,25,164,8,257,0,2882,12839,24261
29,753,253,322,19,213,0,213,760,640,120,5,4,110,1206,3570,1374,2196,1123,144,2481,6,134,13277,49,412,22,2764,3,1804,14238,42919
2,754,31756,22420,1763,13479,2,13477,21239,14936,6303,1987,80,7605,97336,287190,72644,214546,27459,12128,98843,3107,11968,546565,6215,51999,36131,119007,17,138435,482252,2018981
3,754,841,417,36,500,0,500,857,558,299,260,4,843,2780,5178,1076,4102,340,505,520,52,250,5157,2,784,18,167,0,745,7396,27652
4,754,15432,5662,718,16178,5,16173,27939,22920,5019,4170,253,7467,34752,85475,15479,69996,34963,8402,12391,898,7918,69183,1276,13620,112,39388,8,30205,181354,597764
5,754,41245,40919,3672,13124,2,13122,37220,19389,17831,11099,1265,23666,40293,153372,34221,119151,105096,15528,30690,826,8509,189266,13548,7576,226,25680,440,44442,538591,1346293
7,754,12060,7910,348,11838,0,11838,3345,2630,715,1468,168,5113,44656,62873,20195,42678,10897,1705,6998,578,3147,85026,1142,19165,1725,9573,5,25432,245855,561027
11,754,487,269,67,350,0,350,236,164,72,55,0,298,3700,8045,2877,5168,813,561,1176,162,272,2287,19,328,123,191,0,2664,9948,32051
12,754,13775,6112,430,4249,0,4249,15246,12918,2328,3842,183,14383,60689,213207,97009,116198,22192,16589,17066,2582,5647,135218,502,8998,1365,59431,0,54385,729684,1385775
13,754,10471,7434,857,6410,1,6409,8656,6129,2527,1375,2420,5871,46504,131394,83566,47828,12656,8354,15575,372,1906,51254,3130,5323,8188,27112,0,15197,224844,595303
14,754,1454,835,130,1804,0,1804,1798,1541,257,45,1,236,9689,9658,2952,6706,7076,1299,2653,54,1484,15909,55,3597,439,3245,0,6309,87178,154948
15,754,6304,10303,347,2810,0,2810,9665,8820,845,188,0,1312,17050,25767,8037,17730,16207,1490,5463,318,3166,3883,135,11509,3993,1800,0,4524,132921,259155
16,754,19060,12270,1231,9159,5,9154,8476,5282,3194,5906,524,8711,16680,71322,18500,52822,28599,4557,9476,203,2012,40237,3291,3985,247,8409,145,13612,154239,422351
17,754,19937,18512,857,5174,2,5172,10029,5315,4714,2581,2713,17287,73298,199960,85444,114516,78421,5392,46335,1563,3711,251332,2918,23699,831,30052,47,5078,681336,1481063
18,754,4733,5327,1897,7447,0,7447,2891,1898,993,1364,1779,8329,46371,62353,21466,40887,96274,4271,43758,1093,5580,232451,301,31490,3304,46074,0,489,829883,1437459
20,754,28399,29458,1834,36087,1,36086,11958,9243,2715,1655,1541,22314,137346,263860,100112,163748,31124,6533,18495,424,10354,412577,9036,79878,9317,39969,60,64969,1196582,2413770
21,754,32767,20589,1409,17986,2,17984,15101,10853,4248,8175,3657,37719,185617,556807,168232,388575,90244,20766,79902,3806,14515,353760,4249,39219,12110,80363,2,134613,560060,2273436
22,754,1955,3536,42,387,0,387,1811,1057,754,48,1121,83,755,4834,2814,2020,851,390,1231,91,952,3433,2,504,3,219,0,87,12737,35072
23,754,1730,601,84,1020,0,1020,729,264,465,798,17,972,1888,6004,1466,4538,147,307,1015,88,443,1736,15,532,8,165,4,682,6264,25249
24,754,403,258,67,826,1,825,96,10,86,45,0,114,4748,9803,464,9339,48,281,743,121,267,1216,4,816,6,54,3,315,5912,26146
25,754,1038,464,101,220,0,220,392,71,321,125,0,1042,1146,3802,1118,2684,65,165,379,54,70,532,0,96,10,9,1,372,3050,13133
26,754,14453,15652,698,11430,0,11430,9729,8291,1438,3381,680,14705,36505,82837,22571,60266,20877,3478,13370,242,5280,75761,4555,29946,2939,18697,18,36507,246206,647946
28,754,9493,10397,1558,5459,1,5458,7619,5385,2234,460,1336,1828,27621,50503,21254,29249,34,3596,37936,743,907,56920,1546,4047,762,11998,2,33339,116027,384131
29,754,15844,21342,889,15798,0,15798,30727,24671,6056,563,781,9071,65268,232974,105357,127617,36073,9674,140800,726,8312,267353,5066,30853,354,100101,6,78350,784991,1855916
30,754,166,111,38,195,0,195,76,62,14,6,0,64,877,1019,94,925,257,54,350,19,80,939,2,230,14,44,0,422,2037,7000
31,754,20127,26597,343,6952,2,6950,15303,12436,2867,1237,307,11272,53339,185160,49653,135507,37368,3040,31689,2420,8149,280673,2317,19329,10043,18188,15,140193,1186115,2060176
32,754,2022,681,19,2058,0,2058,1443,875,568,226,10,777,2404,4623,609,4014,2025,381,852,133,548,9306,314,2773,39,6514,0,1542,14044,52734
33,754,65443,60520,17266,19058,2,19056,59266,47590,11676,4809,938,30767,65587,312047,146251,165796,54110,38352,83960,3224,4554,139750,23824,29698,26511,77617,3,113821,626949,1858074
34,754,2948,2627,514,1378,0,1378,2852,2334,518,357,36,1990,5578,20035,7392,12643,5202,1759,5610,263,314,10610,906,1545,1519,4142,1,6680,26338,103204
35,754,21056,14693,6333,20787,0,20787,25999,21773,4226,2642,10807,7354,5500,190468,38064,152404,51154,8919,30831,1921,2364,94152,5172,22871,1554,130668,114,37751,426194,1119304
1,754,160,65,21,109,0,109,94,77,17,15,0,74,892,1124,85,1039,140,72,253,11,98,1105,6,214,43,121,0,42,4443,9102
6,754,243,301,79,281,0,281,640,534,106,31,33,397,2947,18474,9195,9279,755,411,2301,27,62,816,42,314,143,807,0,98,11605,40807
8,754,108,31,3,56,0,56,141,94,47,40,0,30,388,773,289,484,260,163,171,14,55,318,1,50,4,38,0,148,1859,4651
9,754,68,38,2,20,0,20,31,15,16,34,1,23,480,564,342,222,266,67,73,30,34,190,3,15,2,35,0,311,661,2948
19,754,3,6,0,7,0,7,1,1,0,3,0,0,36,113,11,102,153,2,0,1,22,57,0,5,0,7,0,0,327,743
27,754,357,343,78,77,0,77,169,121,48,38,45,89,1064,7366,4514,2852,1785,105,564,32,190,10694,26,613,284,105,0,2602,27490,54116
31,755,11,10,2,1,0,1,1,1,0,2,0,39,18,744,8,736,27,4,16,0,0,172,1,13,7,4,0,48,1006,2126
31,756,594,484,0,133,0,133,351,306,45,27,0,233,783,2380,810,1570,527,13,266,16,135,6555,63,251,31,324,1,5593,26824,45584
31,757,228,242,5,44,0,44,195,127,68,13,4,175,805,5202,1280,3922,95,18,782,59,19,2301,41,120,730,331,0,1570,23217,36196
18,758,111,148,15,113,0,113,77,45,32,59,14,242,1314,1489,527,962,1856,83,791,33,144,4986,8,749,18,524,0,0,11284,24058
18,759,119,255,45,260,0,260,213,131,82,86,474,852,2409,4583,1648,2935,4298,282,3220,49,136,9030,9,1684,205,1177,0,15,27629,57030
18,760,334,303,140,606,0,606,291,213,78,94,182,685,3480,3735,1239,2496,6000,166,2401,53,348,19441,42,3885,173,3097,0,19,42137,87612
25,761,55,24,6,10,0,10,9,0,9,1,0,20,58,90,0,90,29,12,17,6,5,5,0,3,0,0,0,11,198,559
17,762,914,682,48,208,0,208,284,108,176,127,24,572,3029,5543,1700,3843,2888,130,794,25,323,10624,176,1090,2,803,0,258,27393,55937
29,763,825,989,56,957,0,957,1787,1454,333,24,30,699,3278,7648,3212,4436,2983,320,6490,27,504,18161,131,1529,20,3234,0,3986,30212,83890
4,764,325,88,1,219,0,219,395,245,150,71,1,101,421,749,92,657,189,45,89,11,127,720,23,186,0,266,0,283,1916,6226
15,765,125,216,8,168,0,168,146,134,12,5,0,18,681,796,141,655,391,48,97,2,45,118,10,190,153,82,0,22,9092,12413
34,766,626,592,105,235,0,235,689,559,130,105,4,393,823,4558,1929,2629,1184,313,870,49,7,1234,174,319,60,853,0,1189,7256,21638
17,767,221,174,14,75,0,75,89,26,63,47,9,255,1533,1397,537,860,1537,81,322,35,56,3512,11,305,12,295,0,85,17829,27894
20,768,784,1715,15,838,0,838,459,360,99,68,32,1100,5944,14189,4345,9844,1379,307,804,23,419,8987,167,2128,453,2034,1,1550,54445,97841
22,769,60,91,1,5,0,5,25,5,20,2,31,7,22,74,1,73,11,34,39,0,76,34,0,2,0,1,0,0,245,760
20,770,243,104,215,308,0,308,31,17,14,9,5,125,1054,976,169,807,186,13,148,0,91,1704,42,759,55,270,0,83,9162,15583
14,771,111,62,12,100,0,100,109,87,22,7,0,25,639,790,276,514,458,129,263,8,72,1191,3,156,44,319,0,659,5458,10615
32,772,9,8,1,26,0,26,10,9,1,0,0,9,5,45,2,43,6,4,20,2,3,159,2,26,2,92,0,1,103,533
33,773,1079,866,343,450,0,450,959,857,102,49,11,365,692,2243,625,1618,658,415,714,15,49,2672,512,669,365,1061,0,2073,8532,24792
3,774,12,5,0,0,0,0,2,1,1,0,0,2,32,18,0,18,5,5,0,0,0,18,0,1,0,0,0,6,42,148
35,775,638,1062,158,833,0,833,1059,867,192,123,140,221,84,3684,768,2916,683,118,290,67,156,5202,150,712,9,3095,1,1029,10458,29972
17,776,284,224,57,73,0,73,83,58,25,32,5,150,974,982,304,678,1088,95,265,19,104,4345,17,632,48,625,0,0,20077,30179
34,777,48,41,12,62,0,62,62,54,8,0,0,20,163,256,20,236,165,39,55,0,24,55,10,58,20,75,0,2,939,2106
12,778,355,345,10,81,0,81,510,419,91,109,5,546,4353,16108,9400,6708,1806,573,1973,80,441,3813,1,169,51,2239,0,1664,32216,67448
12,779,862,191,22,200,0,200,588,555,33,156,0,192,923,2699,996,1703,594,604,270,67,294,4199,0,309,1,874,0,3239,19950,36234
5,780,1287,1158,144,306,0,306,1908,1093,815,169,34,633,1629,5524,1621,3903,3364,892,1178,42,294,5111,857,314,1,1130,5,1679,21545,49204
12,781,406,125,7,92,0,92,205,154,51,129,7,199,1994,4061,1938,2123,400,429,397,65,80,2302,1,104,0,359,0,793,15021,27176
33,782,751,740,236,172,0,172,668,496,172,27,18,478,1412,7363,4865,2498,924,1095,2022,205,55,2552,360,174,703,1408,0,1673,11194,34230
