STATE_UT,DISTRICT,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING___ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES
GUJARAT,PATAN,220,159,6,108,0,108,338,318,20,77,0,190,1082,3556,820,2736,647,343,278,67,136,4283,0,349,3,1518,0,1340,17182,31882
GUJARAT,PORBANDAR,121,83,7,40,0,40,114,96,18,1,2,63,474,899,338,561,117,296,157,31,49,1235,7,68,7,669,0,551,6997,11988
GUJARAT,"RAJKOT COMMR.",423,268,8,93,0,93,514,410,104,89,2,442,3191,13253,7572,5681,981,575,631,166,314,4818,23,184,128,2659,0,1282,22132,52176
GUJARAT,"RAJKOT RURAL",470,295,26,249,0,249,640,564,76,102,3,300,2192,4271,1583,2688,782,892,220,81,218,4796,35,416,45,3033,0,3274,28670,51010
GUJARAT,"SURAT COMMR.",1108,295,28,311,0,311,1150,763,387,236,43,863,4739,23340,15655,7685,1207,571,2346,274,103,6788,157,380,47,2909,0,3844,34301,85040
GUJARAT,"SURAT RURAL",627,108,4,123,0,123,211,165,46,120,14,186,941,2533,1124,1409,311,290,332,48,90,2370,10,119,5,642,0,4395,13121,26600
GUJARAT,SURENDRANAGAR,384,213,4,206,0,206,441,386,55,78,4,202,1307,2849,873,1976,752,673,170,87,116,5805,13,484,30,1183,0,2066,19379,36446
GUJARAT,"VADODARA COMMR.",355,345,10,81,0,81,510,419,91,109,5,546,4353,16108,9400,6708,1806,573,1973,80,441,3813,1,169,51,2239,0,1664,32216,67448
GUJARAT,"VADODARA RURAL",862,191,22,200,0,200,588,555,33,156,0,192,923,2699,996,1703,594,604,270,67,294,4199,0,309,1,874,0,3239,19950,36234
GUJARAT,VALSAD,406,125,7,92,0,92,205,154,51,129,7,199,1994,4061,1938,2123,400,429,397,65,80,2302,1,104,0,359,0,793,15021,27176
GUJARAT,W.RLY,133,39,1,16,0,16,41,24,17,53,2,542,184,8762,314,8448,92,84,224,12,4,498,1,64,16,34,0,41,2659,13502
GUJARAT,TOTAL,13775,6112,430,4249,0,4249,15246,12918,2328,3842,183,14383,60689,213207,97009,116198,22192,16589,17066,2582,5647,135218,502,8998,1365,59431,0,54385,729684,1385775
HARYANA,AMBALA,350,219,33,237,0,237,310,252,58,38,58,177,2959,4373,2270,2103,24,397,1030,17,84,2518,109,235,188,1806,0,30,11279,26471
HARYANA,BHIWANI,647,356,45,309,0,309,476,334,142,76,53,310,2495,5008,2981,2027,1640,267,996,12,199,3138,269,340,130,1088,0,70,12055,29979
HARYANA,FARIDABAD,769,491,64,501,0,501,1111,851,260,76,409,357,3464,13989,10493,3496,1845,1535,631,38,105,2992,210,420,3648,1985,0,1306,28034,63980
HARYANA,FATEHABAD,272,225,32,146,0,146,318,209,109,14,45,95,1307,2496,1462,1034,227,108,720,25,57,2075,80,169,83,1016,0,46,6690,16246
HARYANA,GRP,268,56,7,15,0,15,40,23,17,25,15,134,16,3976,696,3280,135,29,84,7,0,157,77,47,1358,2,0,192,5371,12011
HARYANA,GURGAON,933,591,64,407,0,407,729,521,208,200,380,922,5710,24520,18669,5851,1079,771,1767,39,117,2089,214,305,422,1356,0,206,21940,64761
HARYANA,HISSAR,708,660,39,287,0,287,586,422,164,44,172,353,3062,7428,4623,2805,577,256,1711,22,142,4036,197,338,110,2117,0,49,15352,38246
HARYANA,JHAJJAR,638,428,37,231,0,231,265,171,94,51,50,282,1485,3394,1873,1521,693,309,496,7,62,1614,178,269,278,1226,0,1893,5628,19514
HARYANA,JIND,483,335,92,302,0,302,298,206,92,23,78,238,1887,3720,2292,1428,1061,625,534,17,78,1719,166,197,213,835,0,34,7622,20557
HARYANA,KAITHAL,321,222,45,218,0,218,197,137,60,46,61,136,1569,2870,1518,1352,0,673,264,14,104,2422,112,188,0,1601,0,71,6555,17689
HARYANA,KARNAL,513,445,61,562,0,562,425,241,184,76,106,278,2913,7706,4580,3126,558,193,1231,26,98,6442,194,363,124,2196,0,2856,8174,35540
HARYANA,KURUKSHETRA,321,220,31,343,0,343,303,234,69,60,47,200,2484,6051,3275,2776,3,555,951,24,75,2243,113,226,255,1112,0,24,10857,26498
HARYANA,MAHENDRAGARH,309,154,18,198,0,198,278,215,63,62,13,118,1226,2441,1120,1321,839,329,134,4,115,1783,107,236,0,593,0,53,9608,18618
HARYANA,PANCHKULA,162,70,14,144,0,144,229,163,66,30,28,117,1627,3432,1917,1515,21,255,626,11,8,410,38,194,159,784,0,335,7244,15938
HARYANA,PANIPAT,534,289,86,524,1,523,543,373,170,86,212,359,2225,7924,5661,2263,641,430,486,22,52,2039,149,227,224,1549,0,2675,7919,29195
HARYANA,REWARI,320,244,23,212,0,212,277,222,55,98,45,311,1675,4213,2718,1495,493,405,238,6,125,1899,126,253,94,690,0,48,11454,23249
HARYANA,ROHTAK,742,572,25,400,0,400,327,215,112,66,136,370,2887,6552,4306,2246,629,301,942,22,94,2087,201,257,422,974,0,2125,8576,28707
HARYANA,SIRSA,438,351,26,277,0,277,387,225,162,35,23,145,2056,3945,2145,1800,307,226,491,16,106,3807,101,216,1,1453,0,45,7952,22404
HARYANA,SONIPAT,913,610,43,294,0,294,556,404,152,80,188,474,2317,6720,3820,2900,73,201,923,13,127,3315,247,306,290,1450,0,2901,10551,32592
HARYANA,YAMUNANAGAR,383,306,26,277,0,277,444,347,97,39,56,181,1847,4250,2829,1421,7,107,544,17,83,2241,93,216,54,1377,0,32,8741,21321
HARYANA,TOTAL,10471,7434,857,6410,1,6409,8656,6129,2527,1375,2420,5871,46504,131394,83566,47828,12656,8354,15575,372,1906,51254,3130,5323,8188,27112,0,15197,224844,595303
"HIMACHAL PRADESH",BILASPUR,94,89,11,121,0,121,93,71,22,7,0,25,533,694,205,489,586,101,206,6,187,653,4,341,44,319,0,431,8692,13237
"HIMACHAL PRADESH",CHAMBA,119,40,9,142,0,142,185,173,12,0,0,6,1264,418,85,333,216,41,66,4,86,764,8,259,11,117,0,547,3464,7766
"HIMACHAL PRADESH",G.R.P.,4,1,0,0,0,0,1,0,1,0,0,1,5,30,0,30,6,0,2,0,0,3,0,0,0,0,0,0,59,112
"HIMACHAL PRADESH",HAMIRPUR,76,49,14,68,0,68,120,105,15,0,0,4,504,491,119,372,344,83,201,3,114,2533,2,230,83,293,0,376,5566,11154
"HIMACHAL PRADESH",KANGRA,290,176,26,232,0,232,346,285,61,8,0,26,1549,1504,446,1058,1284,118,579,16,253,2637,9,505,74,614,0,71,16824,27141
"HIMACHAL PRADESH",KINNAUR,36,6,1,63,0,63,31,29,2,1,0,2,311,114,7,107,146,25,17,0,9,128,1,38,3,43,0,299,974,2248
"HIMACHAL PRADESH",KULLU,125,46,10,206,0,206,144,127,17,3,0,33,649,601,115,486,461,50,159,3,59,525,3,273,10,166,0,523,6105,10154
"HIMACHAL PRADESH",LAHAUL-SPITI,9,1,0,10,0,10,4,4,0,0,0,3,23,28,2,26,14,9,4,0,5,22,0,5,2,11,0,107,565,822
"HIMACHAL PRADESH",MANDI,152,94,7,261,0,261,164,140,24,1,0,23,1040,947,264,683,782,154,353,2,300,1903,5,718,83,470,0,767,13824,22050
"HIMACHAL PRADESH",SHIMLA,194,126,12,309,0,309,266,233,33,5,0,49,1618,2177,583,1594,1228,272,413,4,251,798,6,481,43,335,0,1080,14282,23949
"HIMACHAL PRADESH",SIRMAUR,106,59,5,128,0,128,144,128,16,3,1,18,523,610,253,357,768,85,206,1,66,574,6,329,27,259,0,646,4851,9415
"HIMACHAL PRADESH",SOLAN,106,70,23,137,0,137,152,129,23,9,0,17,892,1072,497,575,681,170,149,7,76,3595,7,237,14,261,0,604,6079,14358
"HIMACHAL PRADESH",UNA,111,62,12,100,0,100,109,87,22,7,0,25,639,790,276,514,458,129,263,8,72,1191,3,156,44,319,0,659,5458,10615
"HIMACHAL PRADESH",TOTAL,1454,835,130,1804,0,1804,1798,1541,257,45,1,236,9689,9658,2952,6706,7076,1299,2653,54,1484,15909,55,3597,439,3245,0,6309,87178,154948
"JAMMU & KASHMIR",ANANTNAG,407,491,21,155,0,155,941,867,74,26,0,166,1544,1430,336,1094,1321,111,358,29,302,262,0,948,417,18,0,289,7228,16464
"JAMMU & KASHMIR",AWANTIPORA,154,39,1,52,0,52,187,179,8,4,0,55,293,374,56,318,262,17,74,12,17,10,0,243,40,5,0,134,2713,4686
"JAMMU & KASHMIR",BARAMULLA,694,868,25,195,0,195,1027,920,107,13,0,93,1514,1808,237,1571,1522,78,203,41,273,143,1,1403,284,20,0,22,7456,17683
"JAMMU & KASHMIR",BORDER,35,121,1,35,0,35,52,47,5,2,0,4,94,110,18,92,103,13,42,5,14,63,0,48,51,12,0,194,2452,3451
"JAMMU & KASHMIR",BUDGAM,292,367,38,104,0,104,763,712,51,4,0,68,958,2078,228,1850,1659,42,207,17,140,32,0,1079,249,10,0,207,5359,13673
"JAMMU & KASHMIR","CRIME JAMMU",10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,349,0,0,0,0,0,0,0,0,0,7,369
"JAMMU & KASHMIR","CRIME SRINAGAR",4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,66,612,1,0,0,0,0,0,0,0,0,1,686
"JAMMU & KASHMIR",DODA,601,830,5,168,0,168,355,336,19,17,0,31,473,449,16,433,240,78,86,3,212,234,0,191,59,121,0,162,4680,8995
"JAMMU & KASHMIR",GANDERBAL,139,64,10,74,0,74,399,384,15,6,0,21,420,575,77,498,728,40,99,14,108,41,0,683,42,15,0,305,2178,5961
"JAMMU & KASHMIR",JAMMU,284,878,71,290,0,290,735,693,42,15,0,42,2801,5503,2824,2679,1041,313,983,33,199,426,64,347,672,520,0,1395,26839,43451
"JAMMU & KASHMIR",KARGIL,7,7,2,8,0,8,22,21,1,0,0,0,61,63,8,55,71,10,20,0,17,2,0,18,0,3,0,44,834,1189
"JAMMU & KASHMIR",KATHUA,144,293,10,164,0,164,270,232,38,6,0,17,635,664,187,477,494,50,154,0,105,223,26,204,105,90,0,332,8666,12652
"JAMMU & KASHMIR",KULGAM,291,120,11,107,0,107,566,521,45,4,0,118,530,657,107,550,821,60,150,14,127,292,0,542,109,7,0,277,2942,7745
"JAMMU & KASHMIR",KUPWARA,368,950,10,102,0,102,440,380,60,1,0,12,473,597,43,554,979,53,130,27,145,74,0,593,77,26,0,73,2825,7955
"JAMMU & KASHMIR",LEH,27,18,2,35,0,35,28,26,2,0,0,3,146,86,12,74,56,34,41,2,0,14,0,45,2,1,0,0,1628,2168
"JAMMU & KASHMIR",POONCH,504,897,11,161,0,161,272,244,28,1,0,3,301,518,8,510,840,35,117,12,164,521,0,234,49,128,0,62,4151,8981
"JAMMU & KASHMIR",PULWAMA,338,606,14,79,0,79,480,427,53,28,0,175,610,1130,139,991,1507,47,112,22,157,555,3,317,112,4,0,95,2363,8754
"JAMMU & KASHMIR",RAILWAYS,7,5,2,3,0,3,3,2,1,0,0,0,2,111,4,107,16,1,2,0,2,0,0,1,6,0,0,4,77,242
"JAMMU & KASHMIR",RAJOURI,459,719,29,295,0,295,408,381,27,9,0,19,604,663,80,583,419,79,235,6,340,359,23,294,75,348,0,254,10711,16348
"JAMMU & KASHMIR",RAMBAN,327,420,7,109,0,109,146,130,16,4,0,2,274,401,67,334,158,33,80,2,123,103,0,82,41,4,0,24,5568,7908
"JAMMU & KASHMIR",REASI,255,421,12,88,0,88,148,132,16,8,0,9,198,326,32,294,38,29,67,2,99,40,0,95,47,16,0,13,3159,5070
"JAMMU & KASHMIR",SRINAGAR,442,1070,28,229,0,229,1265,1102,163,27,0,365,3383,5333,3199,2134,2146,173,932,56,359,261,0,2462,1188,267,0,531,13216,33733
"JAMMU & KASHMIR",UDHAMPUR,125,216,8,168,0,168,146,134,12,5,0,18,681,796,141,655,391,48,97,2,45,118,10,190,153,82,0,22,9092,12413
"JAMMU & KASHMIR",TOTAL,6304,10303,347,2810,0,2810,9665,8820,845,188,0,1312,17050,25767,8037,17730,16207,1490,5463,318,3166,3883,135,11509,3993,1800,0,4524,132921,259155
JHARKHAND,BOKARO,718,502,11,465,0,465,555,484,71,320,20,539,1364,6705,1398,5307,1695,581,684,30,78,1360,259,146,11,792,0,445,13168,30448
JHARKHAND,CHAIBASA,1521,487,162,483,0,483,182,135,47,117,8,242,309,1485,303,1182,327,114,172,4,51,425,39,135,7,181,1,290,3536,10278
JHARKHAND,CHATRA,437,246,11,170,0,170,167,125,42,245,0,256,266,1039,166,873,1207,21,130,0,48,166,164,20,0,77,0,411,5586,10667
JHARKHAND,DEOGHAR,567,526,41,435,0,435,209,69,140,171,20,273,1163,2304,537,1767,1797,183,267,16,76,2631,178,129,49,379,12,455,6622,18503
JHARKHAND,DHANBAD,975,472,134,449,0,449,960,728,232,654,75,656,2186,8948,2839,6109,2776,429,904,21,98,2979,441,403,53,452,0,63,18996,43124
JHARKHAND,"DHANBAD RLY.",87,1,0,12,0,12,28,13,15,205,5,212,60,1940,116,1824,89,2,49,3,0,2,17,43,0,7,0,13,1093,3868
JHARKHAND,DUMKA,748,639,53,557,0,557,313,179,134,100,4,125,690,2027,436,1591,1046,212,216,0,128,2338,113,245,7,534,4,829,5555,16483
JHARKHAND,GARHWA,603,421,35,321,0,321,243,148,95,158,8,301,421,891,110,781,1809,126,393,3,129,2712,168,82,2,363,5,383,4989,14566
JHARKHAND,GIRIDIH,790,723,26,482,0,482,465,274,191,546,29,413,1140,3310,549,2761,2813,188,501,0,144,1060,438,495,58,579,5,1139,13877,29221
JHARKHAND,GODDA,587,544,20,521,0,521,410,182,228,100,7,154,588,1560,143,1417,1302,109,181,0,108,1849,68,131,0,397,0,110,10275,19021
JHARKHAND,GUMLA,1758,542,78,498,0,498,349,238,111,225,12,454,292,967,301,666,409,89,173,22,81,479,12,102,0,126,2,615,3077,10362
JHARKHAND,HAZARIBAGH,958,671,88,550,0,550,586,458,128,625,94,706,1314,5381,1267,4114,2733,195,1108,16,162,2779,394,360,0,662,0,580,11994,31956
JHARKHAND,JAMSHEDPUR,1052,1321,112,606,0,606,682,444,238,171,26,511,1679,9364,3300,6064,1325,773,1251,22,155,4973,159,382,18,881,1,1220,10991,37675
JHARKHAND,"JAMSHEDPUR RLY.",66,3,2,11,0,11,26,19,7,48,1,86,71,1596,118,1478,39,6,35,2,1,76,3,24,0,6,0,9,812,2923
JHARKHAND,JAMTARA,223,290,24,238,0,238,152,87,65,53,5,70,306,911,140,771,735,42,189,5,37,1059,64,122,2,258,0,131,2222,7138
JHARKHAND,KODERMA,319,327,13,114,0,114,198,110,88,211,6,185,233,1114,270,844,1025,179,456,5,29,1116,129,79,4,324,0,644,3612,10322
JHARKHAND,LATEHAR,495,180,27,162,0,162,166,94,72,285,26,188,209,734,87,647,373,30,72,2,43,442,40,42,0,57,0,421,2081,6075
JHARKHAND,LOHARDAGGA,438,149,26,261,0,261,177,86,91,83,12,229,212,740,150,590,333,83,181,12,53,524,9,74,0,210,0,286,1954,6046
JHARKHAND,PAKUR,396,516,57,467,0,467,176,100,76,62,3,82,170,881,169,712,829,65,183,3,64,1393,28,95,1,361,0,322,2103,8257
JHARKHAND,PALAMU,940,914,25,292,0,292,469,244,225,323,12,484,992,1825,365,1460,2026,155,393,0,204,4385,249,109,10,289,69,446,6678,21289
JHARKHAND,RANCHI,2618,1282,130,791,5,786,992,475,517,759,89,1769,1963,12276,4570,7706,2211,606,1058,17,161,4364,145,400,11,729,37,2828,14904,50140
JHARKHAND,SAHEBGANJ,626,588,35,549,0,549,385,225,160,61,3,136,320,1183,179,1004,636,104,294,11,75,1207,63,184,3,334,2,366,3396,10561
JHARKHAND,SARAIKELA,644,556,79,301,0,301,210,107,103,142,13,220,401,1953,474,1479,389,115,249,2,11,819,54,88,2,224,0,692,3374,10538
JHARKHAND,SIMDEGA,755,222,21,256,0,256,142,109,33,116,18,179,134,443,89,354,121,38,94,1,45,343,7,33,4,44,1,151,1258,4426
JHARKHAND,TOTAL,19060,12270,1231,9159,5,9154,8476,5282,3194,5906,524,8711,16680,71322,18500,52822,28599,4557,9476,203,2012,40237,3291,3985,247,8409,145,13612,154239,422351
KARNATAKA,BAGALKOT,537,387,30,86,0,86,219,126,93,55,31,137,983,1561,593,968,2162,95,487,25,104,3398,37,604,11,712,2,0,13059,24722
KARNATAKA,"BANGALORE COMMR.",2831,4067,54,642,1,641,3014,947,2067,529,2219,6740,19968,105434,52116,53318,4665,2211,26401,772,48,37973,552,2630,407,3832,0,1182,124176,350347
KARNATAKA,"BANGALORE RURAL",1579,894,33,266,0,266,430,175,255,264,6,739,4268,9055,2956,6099,4589,261,1256,15,260,10804,284,1041,2,1149,0,0,40266,77461
KARNATAKA,BELGAUM,1402,1022,22,280,0,280,513,330,183,138,27,654,2948,5130,2327,2803,4830,242,2430,63,268,11119,107,1576,41,2342,0,382,38161,73697
KARNATAKA,BELLARY,646,537,7,150,0,150,233,173,60,52,20,303,1811,3519,1480,2039,2680,127,720,32,131,6220,99,729,2,803,1,158,22873,41853
KARNATAKA,BIDAR,472,602,31,105,0,105,253,172,81,59,15,299,1802,2313,606,1707,1934,121,476,14,209,11718,86,712,23,832,0,55,23267,45398
KARNATAKA,BIJAPUR,736,638,19,155,0,155,338,225,113,60,42,262,1518,1739,671,1068,3567,104,699,15,193,7409,36,883,0,1392,10,0,18172,37987
KARNATAKA,CHAMARAJNAGAR,307,248,7,88,0,88,82,55,27,31,2,70,810,1495,303,1192,1330,28,197,16,55,5348,46,527,0,387,1,0,7426,18501
KARNATAKA,CHICKMAGALUR,398,412,33,159,0,159,178,114,64,61,9,203,1832,2507,640,1867,1747,70,356,27,76,9579,56,692,59,1035,5,50,15158,34702
KARNATAKA,CHITRADURGA,439,282,28,229,0,229,226,177,49,48,7,256,1454,2749,912,1837,3401,101,444,21,89,9739,73,954,2,648,0,1,23788,44979
KARNATAKA,"DAKSHIN KANNADA",386,429,8,127,0,127,132,70,62,66,2,290,2343,2768,1347,1421,2468,95,910,77,235,5393,20,479,39,489,0,116,25409,42281
KARNATAKA,DAVANAGERE,422,270,55,171,0,171,221,174,47,59,18,344,1949,3296,1124,2172,2944,151,647,36,10,6103,106,873,25,1092,0,38,17337,36167
KARNATAKA,"DHARWAD COMMR.",226,256,1,40,0,40,209,137,72,40,27,561,1596,3647,1873,1774,1145,127,1334,39,75,2179,31,135,25,426,0,71,11573,23763
KARNATAKA,"DHARWAD RURAL",323,221,16,44,0,44,87,38,49,28,4,63,371,668,89,579,1194,76,184,2,18,1762,26,250,0,198,0,0,7533,13068
KARNATAKA,GADAG,246,193,7,44,0,44,83,41,42,37,2,70,627,822,305,517,1298,68,258,11,42,1923,28,357,2,313,0,758,5232,12421
KARNATAKA,GULBARGA,1182,1202,29,306,1,305,588,431,157,113,65,677,2558,3444,1272,2172,5328,122,929,23,548,13278,95,1264,7,1534,0,184,23604,57080
KARNATAKA,HASSAN,755,746,24,209,0,209,266,150,116,101,16,560,2747,4009,1538,2471,2328,120,747,19,143,15135,123,965,2,1213,3,0,27310,57541
KARNATAKA,HAVERI,283,218,22,75,0,75,166,40,126,58,3,97,905,1358,449,909,2787,116,388,19,0,3363,30,540,0,445,0,927,13328,25128
KARNATAKA,K.G.F.,167,215,12,64,0,64,104,63,41,12,5,104,780,1259,317,942,730,19,221,7,0,2930,57,181,2,246,0,184,3558,10857
KARNATAKA,KODAGU,352,345,17,129,0,129,96,55,41,24,0,89,1352,1132,198,934,714,35,261,20,34,5979,30,311,12,413,0,25,7675,19045
KARNATAKA,KOLAR,691,617,38,188,0,188,295,190,105,53,15,258,1453,3503,1042,2461,3342,105,382,14,0,6032,157,401,3,426,0,36,15445,33454
KARNATAKA,KOPPAL,285,220,75,102,0,102,161,92,69,60,0,108,931,1124,404,720,1482,80,363,14,22,2440,38,314,4,556,0,0,10773,19152
KARNATAKA,MANDYA,756,684,14,256,0,256,252,182,70,72,13,407,2710,4496,1631,2865,3355,106,551,29,192,12973,131,915,3,1354,1,0,27855,57125
KARNATAKA,"MYSORE COMMR.",343,447,10,124,0,124,193,142,51,44,32,1290,1836,6727,3880,2847,888,122,1147,32,0,3617,73,218,1,960,21,0,13334,31459
KARNATAKA,"MYSORE RURAL",696,509,14,200,0,200,252,158,94,61,4,205,2174,3007,657,2350,2605,74,366,12,0,10660,123,1053,2,1141,0,0,16071,39229
KARNATAKA,RAICHUR,535,456,60,195,0,195,262,192,70,44,8,142,1234,1575,573,1002,2851,118,1048,25,91,6592,64,1022,33,1301,0,129,15839,33624
KARNATAKA,RAILWAYS,188,27,3,5,0,5,21,2,19,29,16,259,35,5333,103,5230,212,7,34,37,1,205,11,17,1,3,0,45,1098,7587
KARNATAKA,SHIMOGA,584,619,21,195,0,195,298,216,82,86,39,535,2521,3982,1618,2364,3188,123,793,25,145,12751,58,1119,42,2273,0,86,25914,55397
KARNATAKA,TUMKUR,914,682,48,208,0,208,284,108,176,127,24,572,3029,5543,1700,3843,2888,130,794,25,323,10624,176,1090,2,803,0,258,27393,55937
KARNATAKA,UDUPI,221,174,14,75,0,75,89,26,63,47,9,255,1533,1397,537,860,1537,81,322,35,56,3512,11,305,12,295,0,85,17829,27894
KARNATAKA,"UTTAR KANNADA",284,224,57,73,0,73,83,58,25,32,5,150,974,982,304,678,1088,95,265,19,104,4345,17,632,48,625,0,0,20077,30179
KARNATAKA,TOTAL,19937,18512,857,5174,2,5172,10029,5315,4714,2581,2713,17287,73298,199960,85444,114516,78421,5392,46335,1563,3711,251332,2918,23699,831,30052,47,5078,681336,1481063
KERALA,ALAPUZHA,250,337,50,300,0,300,185,132,53,67,2,396,2405,3049,1212,1837,5146,261,2459,29,255,15835,16,2186,226,2680,0,17,58637,94788
KERALA,CBCID,110,30,6,7,0,7,8,2,6,13,0,9,47,45,23,22,52,80,217,446,36,19,1,0,0,21,0,7,185,1339
KERALA,ERNAKULAM,80,147,25,65,0,65,32,16,16,52,0,199,1241,2423,610,1813,1312,57,588,18,49,3509,4,332,9,340,0,5,20029,30516
KERALA,IDUKKI,299,276,19,366,0,366,85,67,18,47,0,200,2000,2405,414,1991,3004,267,1287,17,146,16106,7,1668,149,1930,0,7,32504,62789
KERALA,KANNUR,264,438,59,419,0,419,144,89,55,78,23,609,2687,2424,986,1438,9807,158,1657,36,640,13662,2,1400,140,3036,0,49,33649,71381
KERALA,KASARGOD,193,229,49,480,0,480,113,51,62,66,20,264,1750,1831,895,936,5829,135,2034,23,360,9271,6,944,87,1775,0,25,15626,41110
KERALA,KOLLAM,381,337,395,558,0,558,238,182,56,87,147,473,3284,4035,1598,2437,6415,160,1679,54,434,22084,28,3035,81,4043,0,28,49595,97571
KERALA,KOTTAYAM,257,264,57,394,0,394,204,149,55,53,22,549,3594,4085,1121,2964,4571,426,3755,51,190,20453,10,2310,343,2170,0,17,54004,97779
KERALA,KOZHIKODE,55,74,26,92,0,92,17,11,6,31,1,42,927,997,383,614,2100,68,685,15,458,2184,2,253,20,662,0,6,8425,17140
KERALA,MALAPPURAM,255,315,118,691,0,691,170,79,91,93,92,370,3618,4398,1954,2444,7386,261,3410,57,292,10480,13,1685,212,6322,0,15,57986,98239
KERALA,PALAKKAD,489,406,156,638,0,638,141,77,64,95,90,377,2883,3157,1153,2004,6123,604,2375,38,396,14881,38,1312,122,3624,0,61,42717,80723
KERALA,PATHANAMTHITTA,253,189,93,262,0,262,128,110,18,22,35,263,1883,2042,698,1344,3433,155,1269,21,206,12603,8,1649,146,1612,0,13,31190,57475
KERALA,RAILWAYS,10,3,2,2,0,2,7,2,5,3,58,46,24,2240,10,2230,108,1,19,1,0,265,0,121,39,0,0,1,312,3262
KERALA,THRISSUR,388,497,224,410,0,410,191,100,91,134,173,724,2752,4345,1597,2748,6521,277,4059,37,295,12523,22,1905,225,2836,0,73,62982,101593
KERALA,TRIVANDRUM,111,148,15,113,0,113,77,45,32,59,14,242,1314,1489,527,962,1856,83,791,33,144,4986,8,749,18,524,0,0,11284,24058
KERALA,WAYANADU,141,88,39,394,0,394,62,40,22,31,14,137,1257,1437,324,1113,2513,131,1207,18,111,8315,17,742,106,1149,0,23,12386,30318
KERALA,TOTAL,4733,5327,1897,7447,0,7447,2891,1898,993,1364,1779,8329,46371,62353,21466,40887,96274,4271,43758,1093,5580,232451,301,31490,3304,46074,0,489,829883,1437459
"MADHYA PRADESH",BALAGHAT,675,309,41,807,0,807,98,78,20,16,15,173,1687,1943,414,1529,442,85,166,7,163,4770,76,1548,160,617,0,938,17474,32210
"MADHYA PRADESH",BARWANI,486,292,25,467,0,467,64,58,6,14,21,144,1044,2285,625,1660,365,42,107,5,99,3944,40,970,101,203,0,1430,12891,25039
"MADHYA PRADESH",BETUL,736,441,15,1524,1,1523,253,228,25,11,5,209,1856,2504,654,1850,144,15,269,5,187,4851,185,1865,147,738,0,1367,19873,37200
"MADHYA PRADESH",BHIND,835,1161,47,388,0,388,291,174,117,51,78,771,1991,2922,944,1978,966,96,338,8,184,10526,403,870,49,627,0,1543,18744,42889
"MADHYA PRADESH",BHOPAL,821,1099,31,1272,0,1272,610,496,114,48,44,1839,11236,25093,13436,11657,1189,262,1873,62,208,13023,278,2448,623,1967,3,3299,102247,169575
"MADHYA PRADESH","BHOPAL RLY.",54,42,5,20,0,20,17,9,8,12,6,239,124,12301,197,12104,53,15,67,10,7,70,16,137,34,11,0,22,3245,16507
"MADHYA PRADESH",CHHATARPUR,717,822,34,744,0,744,305,248,57,28,34,579,3472,2739,718,2021,766,83,361,11,262,6614,264,2166,152,745,0,1313,29142,51353
"MADHYA PRADESH",CHHINDWARA,846,385,48,1345,0,1345,213,187,26,14,13,209,2164,3134,1051,2083,640,81,469,1,227,15147,160,2384,376,1344,0,1900,21210,52310
"MADHYA PRADESH",DAMOH,565,684,0,567,0,567,195,137,58,16,23,284,1640,1828,594,1234,239,40,187,7,177,14382,310,1865,0,828,0,718,10234,34789
"MADHYA PRADESH",DATIYA,603,617,0,287,0,287,226,131,95,16,40,449,1204,1750,416,1334,350,29,175,0,128,4920,122,787,0,333,0,818,14556,27410
"MADHYA PRADESH",DEWAS,584,886,11,993,0,993,311,219,92,92,42,509,3117,8570,2431,6139,1034,189,507,2,378,5190,174,2240,552,1746,0,1886,42253,71266
"MADHYA PRADESH",DHAR,961,918,27,1124,0,1124,403,365,38,75,85,410,2738,6357,2112,4245,929,409,362,1,380,7431,521,2152,219,923,0,2284,34310,63019
"MADHYA PRADESH",DINDORI,243,62,28,370,0,370,27,22,5,2,0,27,451,340,92,248,90,33,103,1,39,1381,26,687,45,201,0,446,5862,10464
"MADHYA PRADESH",GUNA,555,488,65,976,0,976,148,129,19,48,77,345,2533,3345,994,2351,1008,116,266,5,228,12060,102,2157,199,632,2,1670,19667,46692
"MADHYA PRADESH",GWALIOR,1143,1744,209,816,0,816,833,617,216,100,115,2055,11163,18722,11464,7258,1771,436,1363,25,250,12847,347,1967,161,1852,0,2778,50509,111206
